state,county_state,pop09,pop1049,pop59,pop69,pop79,pop89
MT,MT 30031,12666,26677,11690,12018,6457,2856
MT,MT 30033,150,312,140,196,141,62
MT,MT 30035,2482,4697,1602,1403,741,381
MT,MT 30037,101,194,116,147,87,56
MT,MT 30039,250,550,498,708,498,207
MT,MT 30041,2782,5081,1790,1948,1053,611
MT,MT 30043,1221,2706,1842,2237,1241,386
MT,MT 30045,202,426,315,335,246,133
MT,MT 30047,3669,7786,3763,4677,3177,1478
MT,MT 30049,8185,16461,9337,10133,5729,2825
MT,MT 30051,255,525,306,343,199,172
MT,MT 30053,1791,3893,2879,4005,2723,1141
MT,MT 30055,176,377,208,286,183,124
MT,MT 30057,693,1444,1169,1716,1163,474
MT,MT 30059,189,374,211,371,268,129
MT,MT 30061,413,871,643,859,581,269
MT,MT 30063,12105,26089,13372,14099,8617,3854
MT,MT 30065,439,938,655,938,529,249
MT,MT 30067,1511,3128,2369,2825,1775,793
MT,MT 30069,44,93,88,89,55,38
MT,MT 30071,528,1011,589,607,369,253
MT,MT 30073,837,1579,775,825,487,347
MT,MT 30075,147,316,264,325,188,116
MT,MT 30077,558,1115,1061,1010,635,323
MT,MT 30079,119,212,117,209,160,88
MT,MT 30081,4209,9100,6063,7647,5468,2386
MT,MT 30083,1488,2926,1374,1351,736,367
MT,MT 30085,2152,3982,1178,1158,496,299
MT,MT 30087,1463,2803,1119,1148,624,314
MT,MT 30089,1123,2309,1575,2610,1803,754
MT,MT 30091,387,746,439,571,272,239
MT,MT 30093,3990,7931,4403,4899,2890,1655
MT,MT 30095,965,2251,1387,1689,1037,396
MT,MT 30097,370,839,492,586,462,266
MT,MT 30099,839,1627,799,818,598,439
MT,MT 30101,584,1055,642,656,360,258
MT,MT 30103,101,157,89,126,87,56
MT,MT 30105,898,1830,955,1130,672,528
MT,MT 30107,238,509,243,354,250,123
MT,MT 30109,112,219,144,158,107,66
MT,MT 30111,20469,40965,19748,19842,12136,6865
NC,NC 37001,20191,44019,22932,19348,12966,7273
NC,NC 37003,3841,8181,5484,4961,3585,1727
NC,NC 37005,1011,2090,1642,1900,1411,751
NC,NC 37007,2588,5365,3299,3227,2149,1052
NC,NC 37009,2381,5189,3985,4457,3305,1699
NC,NC 37011,1333,3073,2453,2472,1884,893
NC,NC 37013,4810,10298,6383,7434,5464,2442
NC,NC 37015,1701,3649,2607,2995,1867,1187
NC,NC 37017,3419,7327,4429,5121,3308,1620
NC,NC 37019,11187,23111,19389,31786,22557,7066
NC,NC 37021,25697,53138,33636,35721,23700,12366
NC,NC 37023,8616,19060,13853,12363,8503,4485
NC,NC 37025,28912,60205,28640,21386,13125,6328
NC,NC 37027,8497,18046,12465,11263,7823,3590
NC,NC 37029,1227,2695,1628,1306,874,406
NC,NC 37031,6063,13207,10411,12087,8269,3703
NC,NC 37033,2198,4659,3337,3411,2227,1154
NC,NC 37035,18365,38837,22848,19999,13457,6378
NC,NC 37037,7521,16258,10709,11033,8603,4495
NC,NC 37039,2423,5206,4017,5228,4166,1840
NC,NC 37041,1443,3081,1888,2240,1561,873
NC,NC 37043,966,2075,1516,2138,1763,700
NC,NC 37045,11372,24022,14024,12583,8688,3929
NC,NC 37047,5970,12725,7350,7265,5362,2626
NC,NC 37049,12343,24287,11584,12858,9261,4683
NC,NC 37051,48751,93231,35887,30587,18068,9284
NC,NC 37053,3319,6659,4382,3874,2116,777
NC,NC 37055,3480,7591,5648,6563,3650,1486
NC,NC 37057,18892,39935,24958,21403,14425,6987
NC,NC 37059,4534,9867,6401,5980,4049,2362
NC,NC 37061,7482,15404,7646,7459,5089,2777
NC,NC 37063,38371,76150,37371,33783,18778,9410
NC,NC 37065,6095,12702,6825,7431,4564,2399
NC,NC 37067,46456,98880,50900,44481,27263,14987
NC,NC 37069,7917,16920,10253,9070,5307,2528
NC,NC 37071,27123,55410,31371,26233,16341,8226
NC,NC 37073,1149,2567,1922,1685,1116,559
NC,NC 37075,842,1867,1155,1217,952,536
NC,NC 37077,6376,13857,9312,7807,4774,2340
NC,NC 37079,2187,4620,2782,2749,1538,785
NC,NC 37081,63839,139362,69638,59087,36781,19561
NC,NC 37083,5564,11684,7217,7165,4639,2569
NC,NC 37085,19911,38802,16036,13171,7910,3555
NC,NC 37087,6127,12398,8827,9491,7218,3700
NC,NC 37089,11583,24070,15829,17880,14538,7411
NC,NC 37091,2252,5415,3265,3329,2080,1206
NC,NC 37093,8953,16155,6357,5163,2472,1074
NC,NC 37095,429,932,665,856,438,259
NC,NC 37097,20953,45409,26874,21365,13708,6147
NC,NC 37099,3990,10177,5082,5699,4150,1781
NC,NC 37101,27523,57558,28932,21876,13081,5362
NC,NC 37103,916,1895,1406,1581,1010,509
NC,NC 37105,7954,16069,8371,7394,4545,2459
NC,NC 37107,6571,13771,7619,7764,5059,2754
NC,NC 37109,9383,19920,13461,11390,7323,3014
NC,NC 37111,4734,10053,6528,6391,4355,2156
NC,NC 37113,3512,7275,4769,5946,4880,2435
NC,NC 37115,2030,4539,2892,3266,2278,1099
NC,NC 37117,2446,4972,3129,3621,2434,1224
NC,NC 37119,143584,286607,137069,101293,55372,27823
NC,NC 37121,1442,2990,2126,2323,1754,918
NC,NC 37123,2994,6561,3708,3920,2612,1224
NC,NC 37125,11951,23398,12386,13414,11058,6637
NC,NC 37127,10863,23019,13155,12439,8160,3829
NC,NC 37129,22850,50780,29330,29404,19546,9417
NC,NC 37131,1746,3701,2788,3347,2356,1305
NC,NC 37133,30921,56869,15861,14307,8459,4227
NC,NC 37135,14314,37679,18138,16549,9505,4231
NC,NC 37137,957,2094,1803,2414,1821,851
NC,NC 37139,4776,9937,5153,4885,3127,1514
NC,NC 37141,7452,15292,9051,8587,5429,2318
NC,NC 37143,1279,2742,1889,2195,1782,853
NC,NC 37145,4295,8964,5793,5731,3560,1779
NC,NC 37147,20744,46632,19925,18644,10817,5605
NC,NC 37149,1594,3622,3046,3676,2945,1805
NC,NC 37151,16722,35209,20985,18005,12092,5743
NC,NC 37153,5604,11379,5915,5531,3762,1810
NC,NC 37155,17622,36559,16394,15128,9392,4239
NC,NC 37157,9632,20223,13692,13213,8457,4429
NC,NC 37159,16372,34875,19946,17671,11500,5782
NC,NC 37161,7065,15071,9753,9636,6878,3337
NC,NC 37163,8335,17000,8402,7860,5110,2782
NC,NC 37165,4498,8904,4292,4287,2993,1468
NC,NC 37167,7268,15003,8818,7936,5683,2694
NC,NC 37169,4298,9313,7295,6690,4532,2334
NC,NC 37171,7747,16546,10427,9538,6791,3635
NC,NC 37173,1801,3462,1873,1812,1323,626
NC,NC 37175,2807,6089,4362,5882,5055,2776
NC,NC 37177,391,796,527,501,364,233
NC,NC 37179,30094,70994,34848,23410,14579,6193
NC,NC 37181,5662,11561,5898,5842,3802,1940
NC,NC 37183,139541,293885,144552,104415,59434,28085
NC,NC 37185,1826,3893,2739,3374,2286,1231
NC,NC 37187,1231,2549,1610,1967,1259,711
NC,NC 37189,3788,11895,6222,6652,4094,1919
NC,NC 37191,16215,32207,15651,14908,9053,4875
NC,NC 37193,6974,15247,9763,9655,6946,3612
NC,NC 37195,9834,20688,10975,10550,6789,3514
NC,NC 37197,4110,8639,5853,4945,3554,1846
NC,NC 37199,1718,3644,2530,2800,2132,1146
ND,ND 38001,238,471,292,370,245,211
ND,ND 38003,1077,2363,1393,1518,1008,698
ND,ND 38005,1381,2572,750,790,402,221
ND,ND 38007,124,204,120,134,80,66
ND,ND 38009,718,1526,838,1009,667,371
ND,ND 38011,399,791,334,471,268,202
ND,ND 38013,304,566,264,315,193,108
ND,ND 38015,12624,24926,11343,11242,6352,4389
ND,ND 38017,24311,46608,18716,17062,8881,5981
ND,ND 38019,497,910,487,575,412,337
ND,ND 38021,624,1334,579,641,417,315
ND,ND 38023,299,563,334,331,242,177
ND,ND 38025,663,1180,585,616,246,215
ND,ND 38027,307,586,311,367,196,173
ND,ND 38029,323,698,473,523,361,302
ND,ND 38031,380,751,434,471,277,254
ND,ND 38033,186,403,216,308,160,137
ND,ND 38035,8914,17490,6774,6701,3820,2344
ND,ND 38037,275,498,296,400,301,191
ND,ND 38039,258,495,267,377,293,193
ND,ND 38041,380,677,303,336,209,190
ND,ND 38043,301,562,298,438,251,175
ND,ND 38045,452,949,515,660,428,375
ND,ND 38047,225,454,250,267,198,170
ND,ND 38049,734,1482,799,808,520,325
ND,ND 38051,257,498,361,391,287,339
ND,ND 38053,2900,5113,1599,1221,511,306
ND,ND 38055,1180,2227,1186,1600,1021,526
ND,ND 38057,1073,2052,1195,1251,684,441
ND,ND 38059,4286,7782,3827,3778,2106,1531
ND,ND 38061,1765,3142,1160,1118,516,219
ND,ND 38063,304,602,404,487,318,230
ND,ND 38065,272,533,256,330,202,87
ND,ND 38067,757,1528,882,1129,638,480
ND,ND 38069,481,975,536,573,376,306
ND,ND 38071,1564,2975,1516,1551,994,657
ND,ND 38073,629,1271,752,721,408,364
ND,ND 38075,283,557,349,345,188,141
ND,ND 38077,1994,4216,1938,2136,1131,931
ND,ND 38079,2666,5158,1661,1463,724,364
ND,ND 38081,472,909,540,572,375,219
ND,ND 38083,135,257,179,219,171,173
ND,ND 38085,851,1676,514,307,151,83
ND,ND 38087,86,162,114,134,73,51
ND,ND 38089,5142,9143,3503,3046,1652,1430
ND,ND 38091,240,443,256,322,191,118
ND,ND 38093,2256,4719,2682,2923,1594,1207
ND,ND 38095,263,501,350,370,210,175
ND,ND 38097,978,2061,1072,1043,618,522
ND,ND 38099,1374,2678,1478,1513,927,703
ND,ND 38101,9651,17881,6790,6305,3577,2558
ND,ND 38103,441,858,568,606,448,371
ND,ND 38105,6838,11801,3920,3091,1286,940
NE,NE 31001,4049,8433,3796,3952,2532,1521
NE,NE 31003,827,1611,812,940,611,454
NE,NE 31005,58,129,48,54,46,25
NE,NE 31007,115,189,92,137,80,33
NE,NE 31009,51,96,85,76,49,33
NE,NE 31011,660,1297,707,767,481,406
NE,NE 31013,1531,2949,1197,1606,866,517
NE,NE 31015,189,394,241,337,247,181
NE,NE 31017,322,698,361,479,314,250
NE,NE 31019,6517,13492,5287,5282,3071,1912
NE,NE 31021,747,1586,852,965,623,484
NE,NE 31023,978,2044,1103,1127,681,503
NE,NE 31025,3179,6724,3903,3531,2030,1088
NE,NE 31027,1134,2301,1103,1190,734,613
NE,NE 31029,495,1062,470,537,341,264
NE,NE 31031,755,1443,699,826,523,360
NE,NE 31033,1106,2241,1161,1232,730,528
NE,NE 31035,836,1670,829,854,546,336
NE,NE 31037,1750,3431,1203,1098,570,418
NE,NE 31039,1146,2353,1158,1130,795,680
NE,NE 31041,1390,2787,1361,1476,1019,714
NE,NE 31043,3375,6350,2370,1975,1235,680
NE,NE 31045,814,2098,946,1035,669,494
NE,NE 31047,3608,6994,2629,2710,1747,1023
NE,NE 31049,191,411,265,291,179,117
NE,NE 31051,793,1567,708,818,506,280
NE,NE 31053,4855,9845,4618,4406,2936,2119
NE,NE 31055,82740,160606,66578,58626,32500,17489
NE,NE 31057,154,340,219,291,175,135
NE,NE 31059,555,1193,813,817,466,416
NE,NE 31061,326,654,390,510,349,241
NE,NE 31063,263,634,310,401,257,199
NE,NE 31065,530,1146,572,731,515,313
NE,NE 31067,2606,5316,2984,2976,1814,1399
NE,NE 31069,196,386,258,315,229,151
NE,NE 31071,188,398,270,324,228,195
NE,NE 31073,223,469,278,290,203,155
NE,NE 31075,94,167,85,105,60,29
NE,NE 31077,300,583,298,329,221,220
NE,NE 31079,9327,18315,7432,6501,3973,2399
NE,NE 31081,1233,2452,1202,1228,802,541
NE,NE 31083,369,775,471,549,396,254
NE,NE 31085,129,224,105,165,99,86
NE,NE 31087,310,679,348,416,296,214
NE,NE 31089,1413,2735,1322,1478,918,629
NE,NE 31091,78,156,60,114,78,75
NE,NE 31093,824,1664,869,828,619,405
NE,NE 31095,808,1667,894,1117,699,504
NE,NE 31097,505,1044,669,654,397,295
NE,NE 31099,843,1726,820,851,538,350
NE,NE 31101,875,1775,1118,1277,994,548
NE,NE 31103,68,159,104,133,109,100
NE,NE 31105,417,841,494,526,407,279
NE,NE 31107,1078,2205,1040,1247,832,683
NE,NE 31109,39779,84204,34033,33686,19426,10494
NE,NE 31111,4280,8986,4251,4699,2881,1904
NE,NE 31113,90,193,93,117,74,35
NE,NE 31115,76,155,89,120,84,37
NE,NE 31117,30,103,82,85,46,38
NE,NE 31119,5085,9980,4335,4247,2269,1617
NE,NE 31121,925,1905,1106,1048,629,473
NE,NE 31123,538,1150,572,679,402,285
NE,NE 31125,410,850,500,562,250,260
NE,NE 31127,890,1885,823,927,586,381
NE,NE 31129,418,890,510,711,481,328
NE,NE 31131,2077,4178,2141,2099,1292,967
NE,NE 31133,318,612,330,409,303,246
NE,NE 31135,384,774,331,405,262,211
NE,NE 31137,1153,2343,1189,1084,782,627
NE,NE 31139,968,1949,987,913,575,425
NE,NE 31141,4940,9575,4066,4075,2385,1672
NE,NE 31143,573,1295,717,807,478,343
NE,NE 31145,1333,2712,1358,1498,812,721
NE,NE 31147,924,1831,1104,1214,774,614
NE,NE 31149,146,303,158,273,133,98
NE,NE 31151,2024,4308,1720,1459,927,598
NE,NE 31153,27748,55214,22539,17373,9834,5131
NE,NE 31155,2850,5708,3152,2795,1717,1078
NE,NE 31157,4819,9708,4147,4666,2799,1969
NE,NE 31159,2193,4915,2157,2015,1226,834
NE,NE 31161,632,1269,602,843,566,417
NE,NE 31163,325,688,403,494,332,266
NE,NE 31165,99,228,159,219,129,114
NE,NE 31167,766,1569,807,806,432,315
NE,NE 31169,642,1266,647,728,507,406
NE,NE 31171,89,178,77,129,76,45
NE,NE 31173,1465,2831,745,666,334,240
NE,NE 31175,527,1028,529,573,464,322
NE,NE 31177,2596,5469,2978,2746,1679,888
NE,NE 31179,993,2535,1025,1044,592,501
NE,NE 31181,394,818,484,507,325,255
NE,NE 31183,87,158,101,152,89,73
NE,NE 31185,1728,3554,1641,1771,1197,839
NH,NH 33001,5689,12346,9538,10064,6283,3044
NH,NH 33003,3822,8274,7700,9757,6383,3000
NH,NH 33005,7205,16395,10954,11386,6967,3427
NH,NH 33007,2577,5610,4849,5371,3204,1885
NH,NH 33009,7479,18402,12209,13367,8500,4468
NH,NH 33011,44190,93399,63749,51669,29177,16015
NH,NH 33013,14765,32777,22737,21143,12161,6566
NH,NH 33015,29939,65101,51192,44190,25573,12380
NH,NH 33017,12553,29953,17703,15448,8845,4512
NH,NH 33019,4140,8781,6664,6811,4216,2121
NJ,NJ 34001,29652,62215,38548,35009,21775,11784
NJ,NJ 34003,102612,217438,137718,112564,69302,45834
NJ,NJ 34005,47702,101603,67201,55070,33517,19804
NJ,NJ 34007,62185,125440,68888,58940,35033,20355
NJ,NJ 34009,8544,17731,13231,15830,11408,5993
NJ,NJ 34011,19449,38908,19069,16351,10240,5867
NJ,NJ 34013,105859,208554,106291,81781,46768,28554
NJ,NJ 34015,32361,70129,42938,36011,20919,10704
NJ,NJ 34017,84315,149409,77352,59939,34720,20822
NJ,NJ 34019,11295,26684,22029,18476,10441,5609
NJ,NJ 34021,42303,91109,50762,41158,24052,15177
NJ,NJ 34023,96560,202404,112073,93140,54199,32267
NJ,NJ 34025,64726,144083,99174,82675,48157,28285
NJ,NJ 34027,51498,114698,78328,59876,37406,23088
NJ,NJ 34029,84110,158601,76643,78905,62551,38016
NJ,NJ 34031,66780,132995,66763,54384,32234,18855
NJ,NJ 34033,7157,14661,9058,8223,5117,3037
NJ,NJ 34035,34934,78489,52606,39539,22095,14311
NJ,NJ 34037,13555,30321,24062,20287,11188,5139
NJ,NJ 34039,71308,143094,78281,60078,34411,21506
NJ,NJ 34041,10043,22921,17526,14267,8457,5082
NM,NM 35001,76921,162032,84740,81543,50546,26143
NM,NM 35003,192,462,454,844,750,306
NM,NM 35005,8742,18879,7639,7113,4450,2741
NM,NM 35006,3486,6835,3150,3263,1898,1087
NM,NM 35007,1112,2356,1698,2044,1505,770
NM,NM 35009,7499,14227,4909,4354,2725,1679
NM,NM 35011,203,434,224,263,220,140
NM,NM 35013,28576,61144,22889,22608,16010,8554
NM,NM 35015,8719,16947,6815,6252,3596,2150
NM,NM 35017,2811,5928,3169,4495,3547,1801
NM,NM 35019,436,992,498,544,351,264
NM,NM 35021,45,75,87,137,93,78
NM,NM 35023,516,1043,629,558,422,234
NM,NM 35025,11635,23246,7746,6252,3436,1945
NM,NM 35027,1908,3946,2654,3486,2755,1238
NM,NM 35028,2145,4667,2798,2441,1480,875
NM,NM 35029,3505,6780,2618,2659,2445,1285
NM,NM 35031,10679,22195,8303,7207,3889,2127
NM,NM 35033,426,892,634,795,596,309
NM,NM 35035,8798,17004,7726,7741,5168,3014
NM,NM 35037,940,1943,1089,1287,1013,462
NM,NM 35039,4931,9949,5036,5381,3464,1833
NM,NM 35041,2523,5392,1796,1826,1165,707
NM,NM 35043,17179,37070,18838,19410,12489,5156
NM,NM 35045,16819,35413,14690,14451,8265,4606
NM,NM 35047,2536,5672,3765,4107,2856,1329
NM,NM 35049,13260,29484,20667,24902,18037,7139
NM,NM 35051,974,1852,1345,2010,1854,1061
NM,NM 35053,1989,4355,2072,2252,1526,735
NM,NM 35055,2923,6338,4502,5664,4102,1898
NM,NM 35057,1609,3505,2066,2370,1485,671
NM,NM 35059,414,828,449,540,390,251
NM,NM 35061,9314,19827,10109,9781,6379,2922
NV,NV 32001,3240,6225,3229,3178,2280,978
NV,NV 32003,284931,570915,285625,242063,160430,68954
NV,NV 32005,3774,8657,6937,9404,6907,2993
NV,NV 32007,7853,15622,6695,5334,2716,1250
NV,NV 32009,60,133,115,131,152,87
NV,NV 32011,231,528,319,277,156,57
NV,NV 32013,2510,4906,2099,1990,1048,472
NV,NV 32015,825,1569,742,628,413,203
NV,NV 32017,515,1157,631,736,608,289
NV,NV 32019,6677,13384,7514,8347,5965,2193
NV,NV 32021,533,958,593,724,516,290
NV,NV 32023,4103,8488,6525,8602,6910,2920
NV,NV 32027,635,1223,998,791,525,226
NV,NV 32029,208,559,649,919,651,209
NV,NV 32031,55240,111375,60508,57786,37051,15137
NV,NV 32033,1064,2126,1260,1168,756,445
NV,NV 32510,6226,12447,7566,7669,5345,2631
NY,NY 36001,30788,68022,39367,36696,22754,13515
NY,NY 36003,4929,11895,5871,6331,3944,2140
NY,NY 36005,199926,386338,176008,134066,80136,50004
NY,NY 36007,20111,44888,25104,24427,15342,10646
NY,NY 36009,8778,18780,10660,10857,6444,3583
NY,NY 36011,7868,16595,11308,10769,6565,3772
NY,NY 36013,13856,29766,17446,18140,11064,6824
NY,NY 36015,9549,19638,11536,11276,6795,4271
NY,NY 36017,5203,10680,6960,6926,4482,2274
NY,NY 36019,7945,17415,11328,10276,6154,3462
NY,NY 36021,5144,11156,9400,9466,6507,3508
NY,NY 36023,4818,11947,6071,5555,3481,1982
NY,NY 36025,3655,8841,6427,7257,5029,2707
NY,NY 36027,28200,64786,45288,37894,22790,13869
NY,NY 36029,101291,209453,125804,119569,71172,44112
NY,NY 36031,3041,6573,5658,6070,3877,2160
NY,NY 36033,5062,10917,6994,6332,3849,2015
NY,NY 36035,5672,11805,7953,7363,4677,2669
NY,NY 36037,6141,12935,8550,7829,4631,2964
NY,NY 36039,4063,8796,7257,7058,4941,2455
NY,NY 36041,288,662,705,1011,620,271
NY,NY 36043,6500,14134,8809,8796,5624,3245
NY,NY 36045,16005,28847,12056,10843,6999,3657
NY,NY 36047,347270,629964,290875,255923,153927,96793
NY,NY 36049,3331,6550,3788,3699,2051,1268
NY,NY 36051,5685,14165,9022,8409,5015,2760
NY,NY 36053,7040,16902,10464,9942,5834,3150
NY,NY 36055,82832,175546,100584,91512,56652,34092
NY,NY 36057,6170,12322,6578,6416,3926,2430
NY,NY 36059,154265,323627,198253,169297,102230,68212
NY,NY 36061,140872,266644,191837,169060,120334,75601
NY,NY 36063,22505,46593,30954,29836,17455,10184
NY,NY 36065,26728,55129,31193,28986,18469,12124
NY,NY 36067,53076,112232,63570,57690,33566,21043
NY,NY 36069,11358,24803,16148,15507,9959,5367
NY,NY 36071,52480,109564,52923,40633,24021,13084
NY,NY 36073,4100,8758,6241,5589,3241,1737
NY,NY 36075,13096,28621,17915,15109,8663,4296
NY,NY 36077,5022,12723,7990,8515,5683,3184
NY,NY 36079,9424,21315,16557,13055,7949,4026
NY,NY 36081,264270,494209,307220,261496,154266,96853
NY,NY 36083,16660,35700,22244,20426,11882,6554
NY,NY 36085,55693,114426,67198,57659,34674,18753
NY,NY 36087,51581,101065,40974,33730,22162,14471
NY,NY 36089,11417,26932,14386,13524,8369,4756
NY,NY 36091,23975,50598,34739,30055,19730,9589
NY,NY 36093,18469,37428,21216,18872,11200,7229
NY,NY 36095,2783,6570,4630,4692,3240,1565
NY,NY 36097,1758,3665,2722,2821,1717,886
NY,NY 36099,3584,7458,4635,4788,2933,1567
NY,NY 36101,10839,22318,13744,13196,8315,4714
NY,NY 36103,161677,345983,230483,179007,111723,65979
NY,NY 36105,8655,17577,11250,10182,6731,3063
NY,NY 36107,5036,10938,7222,6888,4517,2612
NY,NY 36109,8117,23665,10788,11086,6664,3410
NY,NY 36111,15999,35806,26757,24983,16016,8559
NY,NY 36113,5999,12746,9794,9776,6494,3451
NY,NY 36115,5968,12646,9362,8621,5423,2901
NY,NY 36117,10212,20852,13919,12598,7818,3992
NY,NY 36119,111093,235618,140046,112896,69522,48982
NY,NY 36121,3928,8150,5987,5475,3283,1558
NY,NY 36123,3092,6319,3131,3700,2351,1218
OH,OH 39001,3454,7213,3826,3705,2311,1126
OH,OH 39003,12674,26543,12958,12954,7820,4698
OH,OH 39005,6353,13803,6824,7020,4449,2584
OH,OH 39007,11309,23419,13805,13462,8389,4490
OH,OH 39009,5035,16041,6985,6903,3826,1884
OH,OH 39011,5905,11979,6155,5984,3550,2318
OH,OH 39013,6722,13836,9284,9970,5930,3725
OH,OH 39015,5234,10841,6100,5749,3560,1899
OH,OH 39017,47605,102997,49547,43627,24988,13575
OH,OH 39019,2862,6183,3934,4026,2582,1392
OH,OH 39021,4403,9594,5579,4968,3261,1704
OH,OH 39023,16080,33646,17983,17589,11552,6498
OH,OH 39025,24492,51249,29109,26834,15486,7477
OH,OH 39027,5119,10711,5614,5498,3260,1709
OH,OH 39029,10892,22607,14327,15189,9304,5196
OH,OH 39031,4804,9487,4845,4929,3156,1810
OH,OH 39033,4782,9824,5573,5723,3827,2334
OH,OH 39035,139586,283213,164135,161351,95226,61495
OH,OH 39037,6391,13219,7050,6634,4528,2617
OH,OH 39039,4505,9651,4704,5125,3193,1788
OH,OH 39041,27691,59625,28210,22138,13155,6142
OH,OH 39043,7959,16495,10268,11044,7390,4163
OH,OH 39045,19722,41296,21751,18151,11403,5671
OH,OH 39047,3561,7247,3864,3637,2363,1155
OH,OH 39049,178507,342763,152355,129229,69589,36195
OH,OH 39051,5210,10847,5716,5705,3246,1869
OH,OH 39053,3716,7533,3915,4031,2548,1396
OH,OH 39055,10528,23340,14081,13564,8778,4766
OH,OH 39057,19097,40957,21873,21010,12892,7168
OH,OH 39059,4611,9334,5406,5338,3418,1856
OH,OH 39061,105191,211050,102839,96695,53030,32273
OH,OH 39063,9100,18835,10011,9285,5814,3438
OH,OH 39065,3886,8635,3828,3563,2250,1234
OH,OH 39067,1576,3418,2212,2418,1422,756
OH,OH 39069,3305,6840,3637,3601,2147,1398
OH,OH 39071,5433,11129,5791,5636,3636,1943
OH,OH 39073,3233,6774,4059,3859,2528,1257
OH,OH 39075,7274,14748,4782,4310,2596,1598
OH,OH 39077,7414,15302,7946,7457,4494,2358
OH,OH 39079,4259,8452,4269,4180,2553,1196
OH,OH 39081,6624,14316,8922,9931,6112,3597
OH,OH 39083,7552,16423,7979,8171,5090,2734
OH,OH 39085,23225,50358,33010,32968,20826,11638
OH,OH 39087,6761,14052,8204,7768,5227,2628
OH,OH 39089,21932,45386,24674,21646,13576,6512
OH,OH 39091,5595,11493,6450,6197,3752,1891
OH,OH 39093,35869,75443,43051,40921,25255,14051
OH,OH 39095,54411,108973,55178,53268,30464,17034
OH,OH 39097,4763,10011,6451,5136,3187,1638
OH,OH 39099,24211,51054,30369,33295,20199,13180
OH,OH 39101,7665,15008,8871,8239,5179,2878
OH,OH 39103,20096,43554,26666,23695,14968,7312
OH,OH 39105,2469,5336,3335,3328,1986,1107
OH,OH 39107,6008,11556,5234,5492,3020,1965
OH,OH 39109,13061,26809,14405,13667,9150,4817
OH,OH 39111,1480,3003,1910,2060,1487,784
OH,OH 39113,64812,130399,68519,65574,41856,25356
OH,OH 39115,1523,3289,2087,2113,1349,821
OH,OH 39117,4005,8704,5151,4832,2740,1441
OH,OH 39119,10594,21387,11506,11005,6847,3865
OH,OH 39121,1470,2903,1920,2876,1959,937
OH,OH 39123,3632,8104,6002,6999,4776,2407
OH,OH 39125,2240,4803,2612,2515,1559,808
OH,OH 39127,4513,9240,5204,4773,2741,1242
OH,OH 39129,6537,13823,7935,6772,4130,2227
OH,OH 39131,3408,7119,3851,3539,2178,1289
OH,OH 39133,15358,37421,21936,20724,12219,6120
OH,OH 39135,4598,9978,5746,5669,3589,1853
OH,OH 39137,4744,9346,4527,4480,2465,1628
OH,OH 39139,14146,28845,15616,15653,10306,6351
OH,OH 39141,8594,17806,10948,9818,5813,2959
OH,OH 39143,6760,14237,8063,8116,4837,2802
OH,OH 39145,8733,18211,9758,9719,6021,3576
OH,OH 39147,6166,13966,7091,7394,4298,2579
OH,OH 39149,6324,13129,6746,6130,3508,2020
OH,OH 39151,42088,87924,50145,50180,31760,18763
OH,OH 39153,60963,125033,74432,71748,42606,24862
OH,OH 39155,21171,44221,27364,28919,18903,10987
OH,OH 39157,11452,22974,12020,12284,7820,4816
OH,OH 39159,7750,15780,7965,5925,3255,1585
OH,OH 39161,3501,7151,3721,3742,2339,1435
OH,OH 39163,1497,3121,1919,1857,1092,507
OH,OH 39165,28838,62451,33576,26146,15611,7945
OH,OH 39167,6260,13283,8237,8690,5761,3153
OH,OH 39169,15312,31398,14606,14504,9120,5358
OH,OH 39171,4358,9098,4936,4907,3042,1822
OH,OH 39173,14194,32921,15174,14975,8707,4870
OH,OH 39175,2552,5357,2919,2861,1837,1189
OK,OK 40001,3287,6521,2879,2449,1643,739
OK,OK 40003,621,1191,814,749,452,340
OK,OK 40005,1710,3376,1676,1757,1309,617
OK,OK 40007,654,1519,670,649,457,282
OK,OK 40009,3110,5918,2464,2410,1276,854
OK,OK 40011,1311,2605,1225,1262,818,489
OK,OK 40013,6305,12532,5586,5397,4006,2069
OK,OK 40015,3996,7848,3578,3252,2193,1201
OK,OK 40017,20881,41829,17418,14928,8791,4215
OK,OK 40019,6513,13042,5928,5735,3528,2093
OK,OK 40021,5758,12418,5619,5509,3792,1864
OK,OK 40023,1941,3863,1878,1999,1423,717
OK,OK 40025,285,590,245,295,245,137
OK,OK 40027,31495,70558,32004,28849,17456,8582
OK,OK 40029,686,1413,672,741,529,298
OK,OK 40031,16423,32636,13465,11779,6619,3823
OK,OK 40033,656,1379,841,761,533,287
OK,OK 40035,1597,3346,1985,1708,1343,707
OK,OK 40037,8831,18397,9617,8906,5801,3094
OK,OK 40039,4087,8386,2994,2734,1759,1128
OK,OK 40041,4438,9511,5919,6607,5303,2262
OK,OK 40043,758,1449,616,573,425,236
OK,OK 40045,439,952,463,589,393,207
OK,OK 40047,8828,17001,7258,6798,4164,2801
OK,OK 40049,3716,7495,3366,3439,2216,1238
OK,OK 40051,6735,14576,7659,6876,4160,2075
OK,OK 40053,561,1133,574,617,352,295
OK,OK 40055,613,1257,715,579,424,332
OK,OK 40057,356,720,360,328,211,157
OK,OK 40059,496,1029,493,490,257,227
OK,OK 40061,1535,3239,1632,1595,1250,582
