state,county_state,pop09,pop1049,pop59,pop69,pop79,pop89
Kansas,Kansas 20107,1035,2331,1423,1366,1033,522
Kansas,Kansas 20109,395,724,332,412,218,192
Kansas,Kansas 20111,3971,8791,3607,3698,2116,1415
Kansas,Kansas 20113,3360,7250,3560,3773,2261,1779
Kansas,Kansas 20115,1303,2883,1571,1699,1144,912
Kansas,Kansas 20117,1293,2547,1222,1428,858,677
Kansas,Kansas 20119,548,1117,514,502,292,260
Kansas,Kansas 20121,4366,9153,5052,4257,2523,1448
Kansas,Kansas 20123,774,1572,712,829,594,455
Kansas,Kansas 20125,4022,8639,4022,4154,2800,1715
Kansas,Kansas 20127,640,1269,766,877,593,390
Kansas,Kansas 20129,329,694,350,343,216,189
Kansas,Kansas 20131,1584,2986,1288,1212,737,763
Kansas,Kansas 20133,2134,4358,2018,2077,1367,907
Kansas,Kansas 20135,303,629,368,445,277,243
Kansas,Kansas 20137,545,1098,714,663,451,385
Kansas,Kansas 20139,1845,4030,2247,2299,1381,829
Kansas,Kansas 20141,412,788,474,508,338,294
Kansas,Kansas 20143,597,1392,793,808,513,313
Kansas,Kansas 20145,546,1223,907,926,550,402
Kansas,Kansas 20147,624,1288,695,783,533,354
Kansas,Kansas 20149,3875,7643,2800,2606,1521,878
Kansas,Kansas 20151,1219,2494,1000,1277,740,616
Kansas,Kansas 20153,323,586,311,392,308,210
Kansas,Kansas 20155,7108,15415,7653,8171,5145,3624
Kansas,Kansas 20157,560,1078,604,761,501,427
Kansas,Kansas 20159,1182,2545,1110,1292,753,533
Kansas,Kansas 20161,7388,17804,5088,5375,2937,1872
Kansas,Kansas 20163,582,1175,641,721,477,345
Kansas,Kansas 20165,313,685,427,475,289,259
Kansas,Kansas 20167,840,1607,890,1050,688,525
Kansas,Kansas 20169,6834,13957,7119,6741,4127,2715
Kansas,Kansas 20171,645,1382,584,600,378,287
Kansas,Kansas 20173,72156,143981,61481,58174,32410,18407
Kansas,Kansas 20175,3828,7585,2325,1685,880,562
Kansas,Kansas 20177,22189,45436,22284,23090,14018,8349
Kansas,Kansas 20179,327,666,306,368,233,195
Kansas,Kansas 20181,818,1620,711,771,471,337
Kansas,Kansas 20183,396,819,482,619,349,350
Kansas,Kansas 20185,538,1071,575,597,393,300
Kansas,Kansas 20187,293,622,240,222,139,117
Kansas,Kansas 20189,779,1694,703,594,380,267
Kansas,Kansas 20191,2900,6052,2968,3242,1756,1172
Kansas,Kansas 20193,1093,2177,847,962,536,414
Kansas,Kansas 20195,263,541,383,517,291,217
Kansas,Kansas 20197,853,1753,992,1071,616,348
Kansas,Kansas 20199,214,410,188,216,141,123
Kansas,Kansas 20201,703,1323,724,746,510,441
Kansas,Kansas 20203,316,621,239,288,172,129
Kansas,Kansas 20205,1122,2235,1032,1294,819,448
Kansas,Kansas 20207,358,734,436,518,331,203
Kansas,Kansas 20209,25748,49580,19082,16888,8670,4690
Kentucky,Kentucky 21001,2000,4603,2705,2486,1638,865
Kentucky,Kentucky 21003,2654,5372,2969,2659,1815,782
Kentucky,Kentucky 21005,2806,5831,3347,2655,1647,810
Kentucky,Kentucky 21007,839,1833,1039,1145,782,419
Kentucky,Kentucky 21009,5704,11300,5974,5469,3558,1934
Kentucky,Kentucky 21011,1761,3463,1737,1528,913,493
Kentucky,Kentucky 21013,3023,6033,3623,3444,2369,1130
Kentucky,Kentucky 21015,18194,37643,17916,14320,8587,3745
Kentucky,Kentucky 21017,2361,4867,2771,2489,1747,1000
Kentucky,Kentucky 21019,5356,10790,6389,6301,4168,2304
Kentucky,Kentucky 21021,3247,7080,3807,3687,2537,1572
Kentucky,Kentucky 21023,1035,2127,1253,1111,606,299
Kentucky,Kentucky 21025,1484,2847,1883,1761,1008,424
Kentucky,Kentucky 21027,2443,5044,2988,2882,1851,841
Kentucky,Kentucky 21029,8971,19339,11965,9890,6214,2566
Kentucky,Kentucky 21031,1615,3156,1749,1716,1088,535
Kentucky,Kentucky 21033,1543,3121,1645,1707,1184,723
Kentucky,Kentucky 21035,3836,9070,4542,4424,3064,1665
Kentucky,Kentucky 21037,10804,22205,12618,11833,6311,3502
Kentucky,Kentucky 21039,609,1200,625,618,442,291
Kentucky,Kentucky 21041,1577,2981,1425,1241,727,388
Kentucky,Kentucky 21043,3252,6625,3626,3455,2432,1153
Kentucky,Kentucky 21045,2049,4021,2125,2075,1551,738
Kentucky,Kentucky 21047,11997,21156,6257,5752,3931,2346
Kentucky,Kentucky 21049,4368,8782,5085,4493,2993,1542
Kentucky,Kentucky 21051,2322,4565,2790,2352,1395,596
Kentucky,Kentucky 21053,1213,2465,1453,1350,960,439
Kentucky,Kentucky 21055,992,2115,1234,1211,898,394
Kentucky,Kentucky 21057,791,1506,957,1014,676,346
Kentucky,Kentucky 21059,13637,26995,13063,12212,7614,4424
Kentucky,Kentucky 21061,1142,2479,1761,1693,1239,551
Kentucky,Kentucky 21063,701,1465,959,982,667,373
Kentucky,Kentucky 21065,1573,3284,2211,1792,1318,500
Kentucky,Kentucky 21067,37709,78757,37319,33448,19445,9998
Kentucky,Kentucky 21069,1906,3882,2005,1826,1251,541
Kentucky,Kentucky 21071,4260,8571,4882,4984,3039,1312
Kentucky,Kentucky 21073,5804,12056,6909,6585,4184,2061
Kentucky,Kentucky 21075,712,1379,779,882,564,264
Kentucky,Kentucky 21077,1151,2325,1334,1054,616,206
Kentucky,Kentucky 21079,2106,4246,2831,2414,1417,727
Kentucky,Kentucky 21081,3556,7177,3353,2696,1694,659
Kentucky,Kentucky 21083,5045,9749,4930,4725,3114,1683
Kentucky,Kentucky 21085,3341,6715,3544,3467,2160,985
Kentucky,Kentucky 21087,1167,2461,1645,1559,1046,546
Kentucky,Kentucky 21089,3921,8183,4696,4848,3372,1823
Kentucky,Kentucky 21091,1125,2382,1189,1033,742,320
Kentucky,Kentucky 21093,14994,29831,14501,12090,7090,3557
Kentucky,Kentucky 21095,3399,6442,3529,3637,2185,1077
Kentucky,Kentucky 21097,2282,4696,2767,2495,1494,810
Kentucky,Kentucky 21099,2607,5095,2800,2362,1422,715
Kentucky,Kentucky 21101,5460,11231,6069,6043,3676,1866
Kentucky,Kentucky 21103,1998,4119,2331,2180,1302,581
Kentucky,Kentucky 21105,395,897,649,630,520,317
Kentucky,Kentucky 21107,5395,11040,6024,6001,3743,1939
Kentucky,Kentucky 21109,1690,3279,1846,1796,1130,435
Kentucky,Kentucky 21111,94110,186730,98013,93429,54344,30497
Kentucky,Kentucky 21113,6974,14357,7130,6163,3689,2021
Kentucky,Kentucky 21115,2622,5418,3086,2929,1963,830
Kentucky,Kentucky 21117,21887,42966,22116,19520,10683,5400
Kentucky,Kentucky 21119,1610,3429,2208,2126,1273,577
Kentucky,Kentucky 21121,3900,7980,4137,3540,2668,1220
Kentucky,Kentucky 21123,1706,3568,2032,1819,1090,638
Kentucky,Kentucky 21125,7601,15320,8273,7402,4645,2146
Kentucky,Kentucky 21127,2028,3952,2179,2058,1248,531
Kentucky,Kentucky 21129,735,1481,1177,990,557,241
Kentucky,Kentucky 21131,1163,2296,1484,1370,813,414
Kentucky,Kentucky 21133,2568,5066,3065,3186,1929,832
Kentucky,Kentucky 21135,1570,3187,1917,1820,1112,535
Kentucky,Kentucky 21137,3216,6312,3490,3090,2073,1053
Kentucky,Kentucky 21139,1011,2028,1439,1374,978,452
Kentucky,Kentucky 21141,3567,6927,3720,3391,2394,1122
Kentucky,Kentucky 21143,576,1301,1182,1373,983,478
Kentucky,Kentucky 21145,7977,15797,8444,8771,5760,3332
Kentucky,Kentucky 21147,2049,4129,2301,1896,1372,523
Kentucky,Kentucky 21149,1138,2379,1288,1225,852,422
Kentucky,Kentucky 21151,10508,24005,11024,9507,5866,2867
Kentucky,Kentucky 21153,1474,2975,1783,1679,975,433
Kentucky,Kentucky 21155,2510,5042,2717,2324,1427,796
Kentucky,Kentucky 21157,3372,6962,4404,4435,3126,1661
Kentucky,Kentucky 21159,1107,2387,1457,1397,827,402
Kentucky,Kentucky 21161,2139,4322,2391,2262,1425,671
Kentucky,Kentucky 21163,3283,6959,4094,3342,1903,828
Kentucky,Kentucky 21165,620,1359,1006,974,614,292
Kentucky,Kentucky 21167,2624,5286,3301,2951,1880,959
Kentucky,Kentucky 21169,1304,2535,1445,1320,851,496
Kentucky,Kentucky 21171,1355,2640,1546,1390,956,451
Kentucky,Kentucky 21173,3571,7157,3811,3262,2102,972
Kentucky,Kentucky 21175,1241,2594,1772,1799,971,508
Kentucky,Kentucky 21177,3379,7050,4142,3875,2767,1410
Kentucky,Kentucky 21179,5926,11791,6494,5837,3324,1467
Kentucky,Kentucky 21181,949,1911,1076,876,575,261
Kentucky,Kentucky 21183,3014,6347,3109,2983,1955,999
Kentucky,Kentucky 21185,8119,18691,9579,6978,4318,1654
Kentucky,Kentucky 21187,1183,2614,1549,1564,954,381
Kentucky,Kentucky 21189,567,1082,634,609,380,200
Kentucky,Kentucky 21191,1763,3637,2264,1939,1095,501
Kentucky,Kentucky 21193,3342,6410,3654,3488,1948,913
Kentucky,Kentucky 21195,6364,13285,8209,8210,5036,2383
Kentucky,Kentucky 21197,1652,3203,1627,1552,925,369
Kentucky,Kentucky 21199,7702,15750,9095,8476,5720,2672
Kentucky,Kentucky 21201,222,471,333,287,209,126
Kentucky,Kentucky 21203,1815,3891,2566,2214,1477,649
Kentucky,Kentucky 21205,2679,6576,2715,2427,1608,828
Kentucky,Kentucky 21207,2264,4408,2542,2502,1586,867
Kentucky,Kentucky 21209,7662,15799,7290,5731,3155,1287
Kentucky,Kentucky 21211,6017,12164,6971,5804,3595,1490
Kentucky,Kentucky 21213,2405,4847,2560,2225,1431,677
Kentucky,Kentucky 21215,2246,4779,3133,2487,1241,495
Kentucky,Kentucky 21217,3288,6778,3268,3111,2101,1190
Kentucky,Kentucky 21219,1767,3555,1621,1392,926,453
Kentucky,Kentucky 21221,1611,3410,2168,2181,1600,731
Kentucky,Kentucky 21223,958,2011,1314,1064,731,306
Kentucky,Kentucky 21225,1387,3363,1786,1941,1062,518
Kentucky,Kentucky 21227,16933,36842,14726,12710,7809,3872
Kentucky,Kentucky 21229,1529,3046,1769,1543,920,584
Kentucky,Kentucky 21231,2270,4526,2854,2885,2036,1009
Kentucky,Kentucky 21233,1669,3253,1761,1728,981,544
Kentucky,Kentucky 21235,5302,10420,4469,4077,2626,1295
Kentucky,Kentucky 21237,892,1772,1032,984,663,287
Kentucky,Kentucky 21239,3113,6530,3812,3793,2326,1066
Louisiana,Louisiana 22001,8653,17402,8135,7220,4183,2363
Louisiana,Louisiana 22003,3172,6239,3219,2681,1713,958
Louisiana,Louisiana 22005,18208,36626,16320,12561,7060,2903
Louisiana,Louisiana 22007,2438,5085,3165,2957,1816,925
Louisiana,Louisiana 22009,5265,10317,5147,4772,2945,1761
Louisiana,Louisiana 22011,5240,10210,4564,4333,2635,1300
Louisiana,Louisiana 22013,1579,3205,1876,1718,1259,771
Louisiana,Louisiana 22015,17400,34315,14669,13304,8188,4596
Louisiana,Louisiana 22017,31648,62109,29341,29989,18264,10356
Louisiana,Louisiana 22019,28524,55579,24756,23198,13330,7091
Louisiana,Louisiana 22021,1234,2499,1279,1218,819,405
Louisiana,Louisiana 22023,808,1692,1064,902,545,275
Louisiana,Louisiana 22025,1051,2202,1201,1277,737,387
Louisiana,Louisiana 22027,1550,3036,2095,2025,1328,810
Louisiana,Louisiana 22029,2499,5006,2270,2489,1456,827
Louisiana,Louisiana 22031,3468,7148,3594,3454,2282,1139
Louisiana,Louisiana 22033,56565,114786,49749,48015,28037,14094
Louisiana,Louisiana 22035,923,1786,820,762,471,249
Louisiana,Louisiana 22037,1842,3832,2926,2714,1595,718
Louisiana,Louisiana 22039,4611,9154,4329,3676,2373,1205
Louisiana,Louisiana 22041,2811,5514,2494,2472,1557,985
Louisiana,Louisiana 22043,2549,5133,2750,2385,1664,721
Louisiana,Louisiana 22045,9887,19513,9363,8462,4746,2486
Louisiana,Louisiana 22047,3658,7396,4511,3888,2323,1222
Louisiana,Louisiana 22049,1788,3700,2102,1918,1447,846
Louisiana,Louisiana 22051,54243,103652,57418,54824,33529,17760
Louisiana,Louisiana 22053,4315,8705,4071,3636,2306,1341
Louisiana,Louisiana 22055,32566,63708,29767,26928,14216,7455
Louisiana,Louisiana 22057,12366,24915,13638,11191,6915,3781
Louisiana,Louisiana 22059,1815,3721,1788,1758,1128,605
Louisiana,Louisiana 22061,5231,12633,4373,4264,2812,1700
Louisiana,Louisiana 22063,19313,39066,17695,14476,8882,3455
Louisiana,Louisiana 22065,1489,2836,1289,1222,697,368
Louisiana,Louisiana 22067,3364,6570,3134,3401,2011,1162
Louisiana,Louisiana 22069,4852,10751,4166,4149,2961,1549
Louisiana,Louisiana 22071,43650,86753,48476,48237,25500,13057
Louisiana,Louisiana 22073,20880,41970,18493,17109,10148,5541
Louisiana,Louisiana 22075,3182,6494,3145,2440,1408,738
Louisiana,Louisiana 22077,2560,5144,3065,3138,2093,1087
Louisiana,Louisiana 22079,17428,35116,16627,15035,9616,5197
Louisiana,Louisiana 22081,1082,2148,1180,1106,773,388
Louisiana,Louisiana 22083,2569,5128,2522,2609,1635,820
Louisiana,Louisiana 22085,2920,6036,3180,3184,2324,1149
Louisiana,Louisiana 22087,6964,13437,5853,5027,2374,1178
Louisiana,Louisiana 22089,6765,14101,7694,6359,3149,1563
Louisiana,Louisiana 22091,1124,2295,1377,1367,891,516
Louisiana,Louisiana 22093,2641,5296,3021,2716,1610,873
Louisiana,Louisiana 22095,5525,11515,6033,5090,2825,1216
Louisiana,Louisiana 22097,12070,23726,10518,9811,5952,3175
Louisiana,Louisiana 22099,6972,13944,7276,6479,3746,1790
Louisiana,Louisiana 22101,6667,12868,6914,6174,3731,2055
Louisiana,Louisiana 22103,31934,67472,35606,33436,20851,9340
Louisiana,Louisiana 22105,18828,36912,16266,15421,9039,3979
Louisiana,Louisiana 22107,533,1075,588,733,489,245
Louisiana,Louisiana 22109,15250,30225,14815,12344,7351,3594
Louisiana,Louisiana 22111,2528,5236,2991,3187,2117,1114
Louisiana,Louisiana 22113,7996,16351,7889,7101,3928,2395
Louisiana,Louisiana 22115,7245,12933,4540,4056,2810,1313
Louisiana,Louisiana 22117,5964,12047,5763,6049,3867,1918
Louisiana,Louisiana 22119,4718,9441,5105,4926,3430,1999
Louisiana,Louisiana 22121,3621,6900,3491,3093,1563,880
Louisiana,Louisiana 22123,1211,2689,1413,1320,990,519
Louisiana,Louisiana 22125,1385,2816,2417,1755,1113,489
Louisiana,Louisiana 22127,1549,3156,1861,1706,1199,650
Maine,Maine 23001,12898,26105,15420,13896,8560,4797
Maine,Maine 23003,6525,13729,9959,10882,7155,4313
Maine,Maine 23005,28620,61514,41869,39492,24449,13319
Maine,Maine 23007,2761,6346,4458,4879,3096,1450
Maine,Maine 23009,4906,10376,8095,9476,6320,2944
Maine,Maine 23011,12446,26271,18290,17988,10883,5880
Maine,Maine 23013,3571,7629,5529,6747,4600,2412
Maine,Maine 23015,3099,6382,4930,6071,4511,2208
Maine,Maine 23017,5302,11614,9234,9623,5630,2995
Maine,Maine 23019,14332,32758,21923,20987,12451,7006
Maine,Maine 23021,1423,3129,2598,3108,2093,975
Maine,Maine 23023,3569,7422,5286,5502,3776,1802
Maine,Maine 23025,4830,10478,8029,7774,4941,2263
Maine,Maine 23027,3737,8117,5727,6582,4235,1814
Maine,Maine 23029,3019,6615,4551,5273,3632,1685
Maine,Maine 23031,19923,42673,31441,31133,19039,10261
Maryland,Maryland 24001,6605,14821,9102,8683,6489,3910
Maryland,Maryland 24003,72017,142214,80870,64021,39510,19329
Maryland,Maryland 24005,98125,201482,110291,101549,60462,39152
Maryland,Maryland 24009,10797,23442,15110,10987,6531,3113
Maryland,Maryland 24011,4236,8576,4807,4121,2561,1240
Maryland,Maryland 24013,19079,40530,27293,20768,13074,6852
Maryland,Maryland 24015,12063,25382,15833,13097,7509,3392
Maryland,Maryland 24017,20347,42859,25457,16928,9425,4458
Maryland,Maryland 24019,3599,7303,4506,4699,3197,1682
Maryland,Maryland 24021,31968,66646,37949,28684,16851,8939
Maryland,Maryland 24023,2780,5882,4320,4414,3087,1578
Maryland,Maryland 24025,29749,62387,37936,31088,19245,9335
Maryland,Maryland 24027,41086,86367,46200,34900,21225,9871
Maryland,Maryland 24029,1598,3842,2645,3010,2466,1363
Maryland,Maryland 24031,132016,265334,144268,119402,71278,43845
Maryland,Maryland 24033,115639,227624,126593,100253,55638,25725
Maryland,Maryland 24035,5421,11823,8263,6875,4676,2013
Maryland,Maryland 24037,14637,30186,16389,11693,6804,3422
Maryland,Maryland 24039,2469,5639,3147,3184,1878,1059
Maryland,Maryland 24041,3574,7417,5079,5771,5168,3040
Maryland,Maryland 24043,17644,36072,21343,17936,11353,6879
Maryland,Maryland 24045,12455,27989,12605,11921,7581,3862
Maryland,Maryland 24047,4658,9828,7582,8550,6850,3623
Maryland,Maryland 24510,69930,136076,73793,66818,36155,20180
Massachusetts,Massachusetts 25001,16098,35537,31550,39672,30680,16225
Massachusetts,Massachusetts 25003,10640,24232,18638,19443,13062,7651
Massachusetts,Massachusetts 25005,61467,130480,83001,68891,42147,24807
Massachusetts,Massachusetts 25007,1667,3346,2589,2861,2064,807
Massachusetts,Massachusetts 25009,89736,187612,114497,98867,58977,34969
Massachusetts,Massachusetts 25011,6253,13188,10236,11902,7085,3320
Massachusetts,Massachusetts 25013,52626,113445,62821,56987,34438,20484
Massachusetts,Massachusetts 25015,11598,36195,19942,20284,12437,6607
Massachusetts,Massachusetts 25017,171857,361903,218948,179083,106944,65479
Massachusetts,Massachusetts 25019,1383,2566,1623,1325,697,405
Massachusetts,Massachusetts 25021,77142,164602,102081,84434,50882,33173
Massachusetts,Massachusetts 25023,57111,123248,79654,68713,43653,22052
Massachusetts,Massachusetts 25025,76656,164393,87718,72616,41514,25310
Massachusetts,Massachusetts 25027,91578,197484,122240,100879,57000,32735
Michigan,Michigan 26001,660,1435,1599,2285,1776,883
Michigan,Michigan 26003,679,1520,1297,1644,1084,512
Michigan,Michigan 26005,14980,30708,16667,15446,8903,4193
Michigan,Michigan 26007,2819,5881,4113,4617,2923,1748
Michigan,Michigan 26009,2059,4530,3506,4287,2977,1473
Michigan,Michigan 26011,1417,2942,2226,2736,1701,825
Michigan,Michigan 26013,705,1576,1193,1248,825,423
Michigan,Michigan 26015,7121,14898,9128,8632,5229,2473
Michigan,Michigan 26017,10537,22622,14438,14859,9440,5306
Michigan,Michigan 26019,1644,3467,2541,3095,2199,1111
Michigan,Michigan 26021,17926,36768,20967,21097,13424,7763
Michigan,Michigan 26023,5323,10950,5848,5801,3646,1843
Michigan,Michigan 26025,16457,33949,17701,17034,10447,6086
Michigan,Michigan 26027,5432,11859,7589,7751,5225,2184
Michigan,Michigan 26029,2420,5329,3859,4498,3022,1431
Michigan,Michigan 26031,2080,4553,3721,4765,3176,1577
Michigan,Michigan 26033,3582,7661,4800,4796,3101,1673
Michigan,Michigan 26035,3314,6706,4428,5160,3417,1595
Michigan,Michigan 26037,9179,19308,11433,10214,6113,3106
Michigan,Michigan 26039,1348,2787,2275,2473,1619,834
Michigan,Michigan 26041,3730,7723,5038,5996,3679,2277
Michigan,Michigan 26043,2691,5552,3696,3930,2417,1596
Michigan,Michigan 26045,12182,25395,15169,14884,9460,4610
Michigan,Michigan 26047,3201,6981,4622,5488,3369,1754
Michigan,Michigan 26049,48606,99935,55537,52460,31775,17687
Michigan,Michigan 26051,2602,5200,3731,4518,3187,1506
Michigan,Michigan 26053,1239,2605,2058,2505,1692,1048
Michigan,Michigan 26055,9859,20583,12598,13902,8322,4393
Michigan,Michigan 26057,4152,9258,5396,4705,3095,1973
Michigan,Michigan 26059,5213,11184,6224,6684,4046,2097
Michigan,Michigan 26061,3824,9490,3772,4142,2750,1601
Michigan,Michigan 26063,3210,6544,4476,5252,3479,2034
Michigan,Michigan 26065,32138,73320,31697,30691,17735,8780
Michigan,Michigan 26067,7569,15737,8854,7549,4413,2038
Michigan,Michigan 26069,2350,4584,3630,4763,3432,1791
Michigan,Michigan 26071,996,2035,1571,2225,1404,935
Michigan,Michigan 26073,6564,17458,7352,7097,3799,2160
Michigan,Michigan 26075,18278,37551,22191,20825,12625,6728
Michigan,Michigan 26077,31485,65843,29664,28802,17554,9803
Michigan,Michigan 26079,1948,4034,2631,2748,1781,675
Michigan,Michigan 26081,87041,173876,80280,71095,38420,22446
Michigan,Michigan 26083,150,338,273,460,403,148
Michigan,Michigan 26085,1077,2119,1800,2500,1533,735
Michigan,Michigan 26087,8859,19683,14261,12908,7445,3339
Michigan,Michigan 26089,1819,3848,2951,4470,3009,1614
Michigan,Michigan 26091,10677,23231,13434,13331,8575,4333
Michigan,Michigan 26093,20218,44462,31158,26681,15599,6895
Michigan,Michigan 26095,546,1122,858,874,571,362
Michigan,Michigan 26097,871,1892,1621,2008,1366,699
Michigan,Michigan 26099,96789,199960,126788,109890,65861,37533
Michigan,Michigan 26101,2110,4682,3483,4374,2887,1462
Michigan,Michigan 26103,6431,14627,7992,9201,5450,3154
Michigan,Michigan 26105,3121,6455,3928,4907,3026,1665
Michigan,Michigan 26107,4261,10730,5371,5741,3686,1712
Michigan,Michigan 26109,2003,4451,3456,3893,2505,1442
Michigan,Michigan 26111,9296,19765,11891,10738,6533,4226
Michigan,Michigan 26113,1908,3759,2142,2195,1407,749
Michigan,Michigan 26115,16519,34991,22318,20937,12217,6491
Michigan,Michigan 26117,7458,15381,8843,8423,5029,2706
Michigan,Michigan 26119,680,1525,1351,2113,1354,677
Michigan,Michigan 26121,21551,43573,23027,22617,13219,6933
Michigan,Michigan 26123,5767,11964,7268,7051,4238,2162
Michigan,Michigan 26125,137211,287732,180340,159068,95039,50980
Michigan,Michigan 26127,3053,6496,3734,3937,2553,1243
Michigan,Michigan 26129,2031,4256,2993,3851,2499,1242
Michigan,Michigan 26131,324,803,935,1304,965,501
Michigan,Michigan 26133,2663,5722,3253,3456,2335,1138
Michigan,Michigan 26135,864,1742,1209,1622,1029,492
Michigan,Michigan 26137,2725,5661,3576,3696,2344,1253
Michigan,Michigan 26139,37187,81207,35185,31572,19631,10993
Michigan,Michigan 26141,1023,2165,1815,2624,1739,1006
Michigan,Michigan 26143,1827,3877,3512,5266,3690,1669
Michigan,Michigan 26145,22143,46261,25368,25226,16189,9407
Michigan,Michigan 26147,16543,36021,24828,22620,13679,6936
Michigan,Michigan 26149,7917,16108,8100,7951,4874,2646
Michigan,Michigan 26151,4550,9662,5920,6358,3953,2113
Michigan,Michigan 26153,735,1528,1246,1578,940,530
Michigan,Michigan 26155,7320,15872,10180,9403,5713,2929
Michigan,Michigan 26157,5439,11607,7811,7668,4892,2547
Michigan,Michigan 26159,9431,19189,10550,10689,6219,2961
Michigan,Michigan 26161,36284,87609,42661,38632,23538,11635
Michigan,Michigan 26163,228652,452883,228676,206550,117492,66471
Michigan,Michigan 26165,4174,8394,4677,4681,2903,1512
Minnesota,Minnesota 27001,1285,2835,2240,3147,2535,1250
Minnesota,Minnesota 27003,45498,92371,51581,40836,22971,11000
Minnesota,Minnesota 27005,4454,9022,4485,5100,3133,1696
Minnesota,Minnesota 27007,6807,13582,5169,5442,3258,1992
Minnesota,Minnesota 27009,5851,11260,5191,4054,2298,1715
Minnesota,Minnesota 27011,600,1159,684,768,521,460
Minnesota,Minnesota 27013,7469,17129,6773,6789,3833,2656
Minnesota,Minnesota 27015,2909,6202,3277,3424,2100,1683
Minnesota,Minnesota 27017,4073,8757,5053,4650,2597,1625
Minnesota,Minnesota 27019,14464,30368,15557,11124,5511,3077
Minnesota,Minnesota 27021,3300,6727,4132,5325,3623,1626
Minnesota,Minnesota 27023,1632,3073,1486,1593,1059,730
Minnesota,Minnesota 27025,6805,14036,8776,6922,3983,1938
Minnesota,Minnesota 27027,9139,18716,6690,5985,3398,2505
Minnesota,Minnesota 27029,1162,2370,1178,1200,755,517
Minnesota,Minnesota 27031,459,894,791,1104,724,309
Minnesota,Minnesota 27033,1521,2985,1400,1507,1055,827
Minnesota,Minnesota 27035,7348,15114,8790,9796,6789,3513
Minnesota,Minnesota 27037,56397,113392,59662,48899,27170,14193
Minnesota,Minnesota 27039,2745,5845,2774,2375,1321,792
Minnesota,Minnesota 27041,4483,8903,4888,5678,3782,2400
Minnesota,Minnesota 27043,1582,3266,1791,2090,1269,976
Minnesota,Minnesota 27045,2821,5607,2707,2912,1798,1336
Minnesota,Minnesota 27047,3525,7234,4065,4234,2871,2046
Minnesota,Minnesota 27049,5419,11151,6683,6384,3901,2510
Minnesota,Minnesota 27051,737,1441,752,867,625,407
Minnesota,Minnesota 27053,157311,305440,158206,139930,75630,44905
Minnesota,Minnesota 27055,2140,4435,2632,2864,1674,1101
Minnesota,Minnesota 27057,2433,4955,3067,3602,2438,1183
Minnesota,Minnesota 27059,5070,10341,5875,4930,2930,1634
Minnesota,Minnesota 27061,4834,10269,6141,7583,4612,2543
Minnesota,Minnesota 27063,1100,2305,1317,1427,884,732
Minnesota,Minnesota 27065,1812,3844,2307,2547,1499,769
Minnesota,Minnesota 27067,5848,11597,5288,5812,3350,2245
Minnesota,Minnesota 27069,533,1040,592,684,426,312
Minnesota,Minnesota 27071,1084,2451,1762,2249,1361,835
Minnesota,Minnesota 27073,709,1495,883,1091,696,632
Minnesota,Minnesota 27075,1085,2199,1462,1943,1111,777
Minnesota,Minnesota 27077,369,751,568,729,381,223
Minnesota,Minnesota 27079,3610,7530,4223,3643,2254,1200
Minnesota,Minnesota 27081,709,1423,693,800,508,525
Minnesota,Minnesota 27083,3728,7396,2965,2890,1667,1260
Minnesota,Minnesota 27085,4284,8911,4958,4382,2971,1924
Minnesota,Minnesota 27087,1049,1909,621,637,413,266
Minnesota,Minnesota 27089,1176,2313,1233,1342,799,650
Minnesota,Minnesota 27091,2301,4708,2528,2949,1882,1507
Minnesota,Minnesota 27093,2951,6081,3099,3296,1908,1296
Minnesota,Minnesota 27095,3380,6768,3708,3341,2144,1232
Minnesota,Minnesota 27097,4096,8425,4605,4711,2776,1772
Minnesota,Minnesota 27099,5419,10961,4941,4647,2938,2354
Minnesota,Minnesota 27101,933,1938,1074,1273,878,625
Minnesota,Minnesota 27103,4026,8974,3988,3941,2462,1437
Minnesota,Minnesota 27105,3526,6472,2594,2409,1435,1123
Minnesota,Minnesota 27107,803,1690,868,831,565,410
Minnesota,Minnesota 27109,21423,41924,19454,17584,10510,6869
Minnesota,Minnesota 27111,7010,13925,7936,9473,6024,3827
Minnesota,Minnesota 27113,1796,3485,1756,1757,1109,765
Minnesota,Minnesota 27115,2927,6256,4445,4584,2722,1535
Minnesota,Minnesota 27117,1340,2579,1177,1111,712,695
Minnesota,Minnesota 27119,4257,8524,4054,3966,2352,1631
Minnesota,Minnesota 27121,1285,2548,1461,1799,1143,768
Minnesota,Minnesota 27123,73821,143160,63975,60363,33616,20277
Minnesota,Minnesota 27125,538,1064,521,595,354,256
Minnesota,Minnesota 27127,2010,4081,1966,1977,1323,1021
Minnesota,Minnesota 27129,1872,3692,1997,2066,1212,957
Minnesota,Minnesota 27131,7867,17755,8453,7598,4475,2691
Minnesota,Minnesota 27133,1170,2558,1151,1189,773,585
Minnesota,Minnesota 27135,1931,4021,2325,1999,1126,724
Minnesota,Minnesota 27137,20279,44637,25214,28920,16388,9806
Minnesota,Minnesota 27139,21230,43955,21384,14011,7290,3694
Minnesota,Minnesota 27141,13577,27845,13483,9560,4890,2353
Minnesota,Minnesota 27143,1747,3748,2186,1918,1128,827
Minnesota,Minnesota 27145,20883,43947,19619,17320,10403,6597
Minnesota,Minnesota 27147,4697,9793,4972,4416,2678,1927
Minnesota,Minnesota 27149,1175,2789,924,1066,618,569
